subject_id,minute_index,annotation_sample,annotation_time_sec,annotation_time_min,symbol,label,expected_window_start_sample,expected_window_end_sample
a01,479,2874000,28740.0,479.0,A,1,2874000,2880000
a01,480,2880000,28800.0,480.0,A,1,2880000,2886000
a01,481,2886000,28860.0,481.0,A,1,2886000,2892000
a01,482,2892000,28920.0,482.0,A,1,2892000,2898000
a01,483,2898000,28980.0,483.0,A,1,2898000,2904000
a01,484,2904000,29040.0,484.0,A,1,2904000,2910000
a01,485,2910000,29100.0,485.0,A,1,2910000,2916000
a01,486,2916000,29160.0,486.0,A,1,2916000,2922000
a01,487,2922000,29220.0,487.0,A,1,2922000,2928000
a01,488,2928000,29280.0,488.0,A,1,2928000,2934000
a02,0,0,0.0,0.0,N,0,0,6000
a02,1,6000,60.0,1.0,N,0,6000,12000
a02,2,12000,120.0,2.0,N,0,12000,18000
a02,3,18000,180.0,3.0,N,0,18000,24000
a02,4,24000,240.0,4.0,N,0,24000,30000
a02,5,30000,300.0,5.0,N,0,30000,36000
a02,6,36000,360.0,6.0,N,0,36000,42000
a02,7,42000,420.0,7.0,N,0,42000,48000
a02,8,48000,480.0,8.0,N,0,48000,54000
a02,9,54000,540.0,9.0,N,0,54000,60000
a02,10,60000,600.0,10.0,N,0,60000,66000
a02,11,66000,660.0,11.0,N,0,66000,72000
a02,12,72000,720.0,12.0,N,0,72000,78000
a02,13,78000,780.0,13.0,N,0,78000,84000
a02,14,84000,840.0,14.0,N,0,84000,90000
a02,15,90000,900.0,15.0,N,0,90000,96000
a02,16,96000,960.0,16.0,N,0,96000,102000
a02,17,102000,1020.0,17.0,N,0,102000,108000
a02,18,108000,1080.0,18.0,N,0,108000,114000
a02,19,114000,1140.0,19.0,N,0,114000,120000
a02,20,120000,1200.0,20.0,N,0,120000,126000
a02,21,126000,1260.0,21.0,A,1,126000,132000
a02,22,132000,1320.0,22.0,A,1,132000,138000
a02,23,138000,1380.0,23.0,A,1,138000,144000
a02,24,144000,1440.0,24.0,A,1,144000,150000
a02,25,150000,1500.0,25.0,A,1,150000,156000
a02,26,156000,1560.0,26.0,A,1,156000,162000
a02,27,162000,1620.0,27.0,A,1,162000,168000
a02,28,168000,1680.0,28.0,A,1,168000,174000
a02,29,174000,1740.0,29.0,A,1,174000,180000
a02,30,180000,1800.0,30.0,A,1,180000,186000
a02,31,186000,1860.0,31.0,A,1,186000,192000
a02,32,192000,1920.0,32.0,A,1,192000,198000
a02,33,198000,1980.0,33.0,A,1,198000,204000
a02,34,204000,2040.0,34.0,A,1,204000,210000
a02,35,210000,2100.0,35.0,A,1,210000,216000
a02,36,216000,2160.0,36.0,A,1,216000,222000
a02,37,222000,2220.0,37.0,A,1,222000,228000
a02,38,228000,2280.0,38.0,A,1,228000,234000
a02,39,234000,2340.0,39.0,A,1,234000,240000
a02,40,240000,2400.0,40.0,A,1,240000,246000
a02,41,246000,2460.0,41.0,A,1,246000,252000
a02,42,252000,2520.0,42.0,A,1,252000,258000
a02,43,258000,2580.0,43.0,A,1,258000,264000
a02,44,264000,2640.0,44.0,A,1,264000,270000
a02,45,270000,2700.0,45.0,A,1,270000,276000
a02,46,276000,2760.0,46.0,A,1,276000,282000
a02,47,282000,2820.0,47.0,A,1,282000,288000
a02,48,288000,2880.0,48.0,A,1,288000,294000
a02,49,294000,2940.0,49.0,A,1,294000,300000
a02,50,300000,3000.0,50.0,A,1,300000,306000
a02,51,306000,3060.0,51.0,A,1,306000,312000
a02,52,312000,3120.0,52.0,A,1,312000,318000
a02,53,318000,3180.0,53.0,A,1,318000,324000
a02,54,324000,3240.0,54.0,A,1,324000,330000
a02,55,330000,3300.0,55.0,A,1,330000,336000
a02,56,336000,3360.0,56.0,A,1,336000,342000
a02,57,342000,3420.0,57.0,A,1,342000,348000
a02,58,348000,3480.0,58.0,A,1,348000,354000
a02,59,354000,3540.0,59.0,A,1,354000,360000
a02,60,360000,3600.0,60.0,A,1,360000,366000
a02,61,366000,3660.0,61.0,A,1,366000,372000
a02,62,372000,3720.0,62.0,A,1,372000,378000
a02,63,378000,3780.0,63.0,A,1,378000,384000
a02,64,384000,3840.0,64.0,A,1,384000,390000
a02,65,390000,3900.0,65.0,A,1,390000,396000
a02,66,396000,3960.0,66.0,A,1,396000,402000
a02,67,402000,4020.0,67.0,A,1,402000,408000
a02,68,408000,4080.0,68.0,A,1,408000,414000
a02,69,414000,4140.0,69.0,A,1,414000,420000
a02,70,420000,4200.0,70.0,A,1,420000,426000
a02,71,426000,4260.0,71.0,A,1,426000,432000
a02,72,432000,4320.0,72.0,A,1,432000,438000
a02,73,438000,4380.0,73.0,A,1,438000,444000
a02,74,444000,4440.0,74.0,A,1,444000,450000
a02,75,450000,4500.0,75.0,A,1,450000,456000
a02,76,456000,4560.0,76.0,A,1,456000,462000
a02,77,462000,4620.0,77.0,A,1,462000,468000
a02,78,468000,4680.0,78.0,A,1,468000,474000
a02,79,474000,4740.0,79.0,A,1,474000,480000
a02,80,480000,4800.0,80.0,A,1,480000,486000
a02,81,486000,4860.0,81.0,A,1,486000,492000
a02,82,492000,4920.0,82.0,A,1,492000,498000
a02,83,498000,4980.0,83.0,A,1,498000,504000
a02,84,504000,5040.0,84.0,A,1,504000,510000
a02,85,510000,5100.0,85.0,A,1,510000,516000
a02,86,516000,5160.0,86.0,A,1,516000,522000
a02,87,522000,5220.0,87.0,A,1,522000,528000
a02,88,528000,5280.0,88.0,A,1,528000,534000
a02,89,534000,5340.0,89.0,A,1,534000,540000
a02,90,540000,5400.0,90.0,A,1,540000,546000
a02,91,546000,5460.0,91.0,A,1,546000,552000
a02,92,552000,5520.0,92.0,A,1,552000,558000
a02,93,558000,5580.0,93.0,A,1,558000,564000
a02,94,564000,5640.0,94.0,A,1,564000,570000
a02,95,570000,5700.0,95.0,A,1,570000,576000
a02,96,576000,5760.0,96.0,A,1,576000,582000
a02,97,582000,5820.0,97.0,A,1,582000,588000
a02,98,588000,5880.0,98.0,A,1,588000,594000
a02,99,594000,5940.0,99.0,A,1,594000,600000
a02,100,600000,6000.0,100.0,A,1,600000,606000
a02,101,606000,6060.0,101.0,A,1,606000,612000
a02,102,612000,6120.0,102.0,A,1,612000,618000
a02,103,618000,6180.0,103.0,A,1,618000,624000
a02,104,624000,6240.0,104.0,A,1,624000,630000
a02,105,630000,6300.0,105.0,A,1,630000,636000
a02,106,636000,6360.0,106.0,A,1,636000,642000
a02,107,642000,6420.0,107.0,A,1,642000,648000
a02,108,648000,6480.0,108.0,A,1,648000,654000
a02,109,654000,6540.0,109.0,A,1,654000,660000
a02,110,660000,6600.0,110.0,A,1,660000,666000
a02,111,666000,6660.0,111.0,A,1,666000,672000
a02,112,672000,6720.0,112.0,A,1,672000,678000
a02,113,678000,6780.0,113.0,A,1,678000,684000
a02,114,684000,6840.0,114.0,A,1,684000,690000
a02,115,690000,6900.0,115.0,A,1,690000,696000
a02,116,696000,6960.0,116.0,A,1,696000,702000
a02,117,702000,7020.0,117.0,A,1,702000,708000
a02,118,708000,7080.0,118.0,A,1,708000,714000
a02,119,714000,7140.0,119.0,A,1,714000,720000
a02,120,720000,7200.0,120.0,A,1,720000,726000
a02,121,726000,7260.0,121.0,A,1,726000,732000
a02,122,732000,7320.0,122.0,A,1,732000,738000
a02,123,738000,7380.0,123.0,A,1,738000,744000
a02,124,744000,7440.0,124.0,A,1,744000,750000
a02,125,750000,7500.0,125.0,A,1,750000,756000
a02,126,756000,7560.0,126.0,A,1,756000,762000
a02,127,762000,7620.0,127.0,A,1,762000,768000
a02,128,768000,7680.0,128.0,A,1,768000,774000
a02,129,774000,7740.0,129.0,A,1,774000,780000
a02,130,780000,7800.0,130.0,N,0,780000,786000
a02,131,786000,7860.0,131.0,N,0,786000,792000
a02,132,792000,7920.0,132.0,N,0,792000,798000
a02,133,798000,7980.0,133.0,N,0,798000,804000
a02,134,804000,8040.0,134.0,N,0,804000,810000
a02,135,810000,8100.0,135.0,N,0,810000,816000
a02,136,816000,8160.0,136.0,N,0,816000,822000
a02,137,822000,8220.0,137.0,N,0,822000,828000
a02,138,828000,8280.0,138.0,N,0,828000,834000
a02,139,834000,8340.0,139.0,N,0,834000,840000
a02,140,840000,8400.0,140.0,N,0,840000,846000
a02,141,846000,8460.0,141.0,N,0,846000,852000
a02,142,852000,8520.0,142.0,N,0,852000,858000
a02,143,858000,8580.0,143.0,N,0,858000,864000
a02,144,864000,8640.0,144.0,N,0,864000,870000
a02,145,870000,8700.0,145.0,N,0,870000,876000
a02,146,876000,8760.0,146.0,N,0,876000,882000
a02,147,882000,8820.0,147.0,N,0,882000,888000
a02,148,888000,8880.0,148.0,N,0,888000,894000
a02,149,894000,8940.0,149.0,N,0,894000,900000
a02,150,900000,9000.0,150.0,N,0,900000,906000
a02,151,906000,9060.0,151.0,N,0,906000,912000
a02,152,912000,9120.0,152.0,N,0,912000,918000
a02,153,918000,9180.0,153.0,N,0,918000,924000
a02,154,924000,9240.0,154.0,N,0,924000,930000
a02,155,930000,9300.0,155.0,N,0,930000,936000
a02,156,936000,9360.0,156.0,N,0,936000,942000
a02,157,942000,9420.0,157.0,N,0,942000,948000
a02,158,948000,9480.0,158.0,N,0,948000,954000
a02,159,954000,9540.0,159.0,N,0,954000,960000
a02,160,960000,9600.0,160.0,N,0,960000,966000
a02,161,966000,9660.0,161.0,N,0,966000,972000
a02,162,972000,9720.0,162.0,N,0,972000,978000
a02,163,978000,9780.0,163.0,N,0,978000,984000
a02,164,984000,9840.0,164.0,N,0,984000,990000
a02,165,990000,9900.0,165.0,N,0,990000,996000
a02,166,996000,9960.0,166.0,N,0,996000,1002000
a02,167,1002000,10020.0,167.0,N,0,1002000,1008000
a02,168,1008000,10080.0,168.0,N,0,1008000,1014000
a02,169,1014000,10140.0,169.0,N,0,1014000,1020000
a02,170,1020000,10200.0,170.0,N,0,1020000,1026000
a02,171,1026000,10260.0,171.0,N,0,1026000,1032000
a02,172,1032000,10320.0,172.0,N,0,1032000,1038000
a02,173,1038000,10380.0,173.0,N,0,1038000,1044000
a02,174,1044000,10440.0,174.0,N,0,1044000,1050000
a02,175,1050000,10500.0,175.0,N,0,1050000,1056000
a02,176,1056000,10560.0,176.0,A,1,1056000,1062000
a02,177,1062000,10620.0,177.0,A,1,1062000,1068000
a02,178,1068000,10680.0,178.0,A,1,1068000,1074000
a02,179,1074000,10740.0,179.0,A,1,1074000,1080000
a02,180,1080000,10800.0,180.0,A,1,1080000,1086000
a02,181,1086000,10860.0,181.0,A,1,1086000,1092000
a02,182,1092000,10920.0,182.0,A,1,1092000,1098000
a02,183,1098000,10980.0,183.0,A,1,1098000,1104000
a02,184,1104000,11040.0,184.0,A,1,1104000,1110000
a02,185,1110000,11100.0,185.0,A,1,1110000,1116000
a02,186,1116000,11160.0,186.0,A,1,1116000,1122000
a02,187,1122000,11220.0,187.0,A,1,1122000,1128000
a02,188,1128000,11280.0,188.0,A,1,1128000,1134000
a02,189,1134000,11340.0,189.0,A,1,1134000,1140000
a02,190,1140000,11400.0,190.0,A,1,1140000,1146000
a02,191,1146000,11460.0,191.0,A,1,1146000,1152000
a02,192,1152000,11520.0,192.0,A,1,1152000,1158000
a02,193,1158000,11580.0,193.0,A,1,1158000,1164000
a02,194,1164000,11640.0,194.0,A,1,1164000,1170000
a02,195,1170000,11700.0,195.0,A,1,1170000,1176000
a02,196,1176000,11760.0,196.0,A,1,1176000,1182000
a02,197,1182000,11820.0,197.0,A,1,1182000,1188000
a02,198,1188000,11880.0,198.0,A,1,1188000,1194000
a02,199,1194000,11940.0,199.0,A,1,1194000,1200000
a02,200,1200000,12000.0,200.0,A,1,1200000,1206000
a02,201,1206000,12060.0,201.0,N,0,1206000,1212000
a02,202,1212000,12120.0,202.0,N,0,1212000,1218000
a02,203,1218000,12180.0,203.0,N,0,1218000,1224000
a02,204,1224000,12240.0,204.0,N,0,1224000,1230000
a02,205,1230000,12300.0,205.0,N,0,1230000,1236000
a02,206,1236000,12360.0,206.0,N,0,1236000,1242000
a02,207,1242000,12420.0,207.0,A,1,1242000,1248000
a02,208,1248000,12480.0,208.0,A,1,1248000,1254000
a02,209,1254000,12540.0,209.0,A,1,1254000,1260000
a02,210,1260000,12600.0,210.0,A,1,1260000,1266000
a02,211,1266000,12660.0,211.0,A,1,1266000,1272000
a02,212,1272000,12720.0,212.0,A,1,1272000,1278000
a02,213,1278000,12780.0,213.0,A,1,1278000,1284000
a02,214,1284000,12840.0,214.0,A,1,1284000,1290000
a02,215,1290000,12900.0,215.0,A,1,1290000,1296000
a02,216,1296000,12960.0,216.0,A,1,1296000,1302000
a02,217,1302000,13020.0,217.0,A,1,1302000,1308000
a02,218,1308000,13080.0,218.0,A,1,1308000,1314000
a02,219,1314000,13140.0,219.0,A,1,1314000,1320000
a02,220,1320000,13200.0,220.0,A,1,1320000,1326000
a02,221,1326000,13260.0,221.0,A,1,1326000,1332000
a02,222,1332000,13320.0,222.0,A,1,1332000,1338000
a02,223,1338000,13380.0,223.0,A,1,1338000,1344000
a02,224,1344000,13440.0,224.0,A,1,1344000,1350000
a02,225,1350000,13500.0,225.0,A,1,1350000,1356000
a02,226,1356000,13560.0,226.0,A,1,1356000,1362000
a02,227,1362000,13620.0,227.0,A,1,1362000,1368000
a02,228,1368000,13680.0,228.0,A,1,1368000,1374000
a02,229,1374000,13740.0,229.0,A,1,1374000,1380000
a02,230,1380000,13800.0,230.0,A,1,1380000,1386000
a02,231,1386000,13860.0,231.0,A,1,1386000,1392000
a02,232,1392000,13920.0,232.0,A,1,1392000,1398000
a02,233,1398000,13980.0,233.0,A,1,1398000,1404000
a02,234,1404000,14040.0,234.0,A,1,1404000,1410000
a02,235,1410000,14100.0,235.0,A,1,1410000,1416000
a02,236,1416000,14160.0,236.0,A,1,1416000,1422000
a02,237,1422000,14220.0,237.0,A,1,1422000,1428000
a02,238,1428000,14280.0,238.0,A,1,1428000,1434000
a02,239,1434000,14340.0,239.0,A,1,1434000,1440000
a02,240,1440000,14400.0,240.0,A,1,1440000,1446000
a02,241,1446000,14460.0,241.0,A,1,1446000,1452000
a02,242,1452000,14520.0,242.0,A,1,1452000,1458000
a02,243,1458000,14580.0,243.0,A,1,1458000,1464000
a02,244,1464000,14640.0,244.0,A,1,1464000,1470000
a02,245,1470000,14700.0,245.0,A,1,1470000,1476000
a02,246,1476000,14760.0,246.0,A,1,1476000,1482000
a02,247,1482000,14820.0,247.0,A,1,1482000,1488000
a02,248,1488000,14880.0,248.0,A,1,1488000,1494000
a02,249,1494000,14940.0,249.0,A,1,1494000,1500000
a02,250,1500000,15000.0,250.0,A,1,1500000,1506000
a02,251,1506000,15060.0,251.0,A,1,1506000,1512000
a02,252,1512000,15120.0,252.0,A,1,1512000,1518000
a02,253,1518000,15180.0,253.0,A,1,1518000,1524000
a02,254,1524000,15240.0,254.0,A,1,1524000,1530000
a02,255,1530000,15300.0,255.0,A,1,1530000,1536000
a02,256,1536000,15360.0,256.0,A,1,1536000,1542000
a02,257,1542000,15420.0,257.0,A,1,1542000,1548000
a02,258,1548000,15480.0,258.0,A,1,1548000,1554000
a02,259,1554000,15540.0,259.0,A,1,1554000,1560000
a02,260,1560000,15600.0,260.0,A,1,1560000,1566000
a02,261,1566000,15660.0,261.0,A,1,1566000,1572000
a02,262,1572000,15720.0,262.0,A,1,1572000,1578000
a02,263,1578000,15780.0,263.0,A,1,1578000,1584000
a02,264,1584000,15840.0,264.0,A,1,1584000,1590000
a02,265,1590000,15900.0,265.0,A,1,1590000,1596000
a02,266,1596000,15960.0,266.0,N,0,1596000,1602000
a02,267,1602000,16020.0,267.0,N,0,1602000,1608000
a02,268,1608000,16080.0,268.0,N,0,1608000,1614000
a02,269,1614000,16140.0,269.0,N,0,1614000,1620000
a02,270,1620000,16200.0,270.0,A,1,1620000,1626000
a02,271,1626000,16260.0,271.0,A,1,1626000,1632000
a02,272,1632000,16320.0,272.0,A,1,1632000,1638000
a02,273,1638000,16380.0,273.0,A,1,1638000,1644000
a02,274,1644000,16440.0,274.0,A,1,1644000,1650000
a02,275,1650000,16500.0,275.0,A,1,1650000,1656000
a02,276,1656000,16560.0,276.0,A,1,1656000,1662000
a02,277,1662000,16620.0,277.0,A,1,1662000,1668000
a02,278,1668000,16680.0,278.0,A,1,1668000,1674000
a02,279,1674000,16740.0,279.0,A,1,1674000,1680000
a02,280,1680000,16800.0,280.0,A,1,1680000,1686000
a02,281,1686000,16860.0,281.0,A,1,1686000,1692000
a02,282,1692000,16920.0,282.0,N,0,1692000,1698000
a02,283,1698000,16980.0,283.0,N,0,1698000,1704000
a02,284,1704000,17040.0,284.0,N,0,1704000,1710000
a02,285,1710000,17100.0,285.0,N,0,1710000,1716000
a02,286,1716000,17160.0,286.0,N,0,1716000,1722000
a02,287,1722000,17220.0,287.0,N,0,1722000,1728000
a02,288,1728000,17280.0,288.0,A,1,1728000,1734000
a02,289,1734000,17340.0,289.0,A,1,1734000,1740000
a02,290,1740000,17400.0,290.0,A,1,1740000,1746000
a02,291,1746000,17460.0,291.0,A,1,1746000,1752000
a02,292,1752000,17520.0,292.0,A,1,1752000,1758000
a02,293,1758000,17580.0,293.0,A,1,1758000,1764000
a02,294,1764000,17640.0,294.0,A,1,1764000,1770000
a02,295,1770000,17700.0,295.0,N,0,1770000,1776000
a02,296,1776000,17760.0,296.0,N,0,1776000,1782000
a02,297,1782000,17820.0,297.0,A,1,1782000,1788000
a02,298,1788000,17880.0,298.0,A,1,1788000,1794000
a02,299,1794000,17940.0,299.0,A,1,1794000,1800000
a02,300,1800000,18000.0,300.0,A,1,1800000,1806000
a02,301,1806000,18060.0,301.0,A,1,1806000,1812000
a02,302,1812000,18120.0,302.0,A,1,1812000,1818000
a02,303,1818000,18180.0,303.0,A,1,1818000,1824000
a02,304,1824000,18240.0,304.0,A,1,1824000,1830000
a02,305,1830000,18300.0,305.0,A,1,1830000,1836000
a02,306,1836000,18360.0,306.0,A,1,1836000,1842000
a02,307,1842000,18420.0,307.0,A,1,1842000,1848000
a02,308,1848000,18480.0,308.0,N,0,1848000,1854000
a02,309,1854000,18540.0,309.0,N,0,1854000,1860000
a02,310,1860000,18600.0,310.0,N,0,1860000,1866000
a02,311,1866000,18660.0,311.0,N,0,1866000,1872000
a02,312,1872000,18720.0,312.0,A,1,1872000,1878000
a02,313,1878000,18780.0,313.0,A,1,1878000,1884000
a02,314,1884000,18840.0,314.0,A,1,1884000,1890000
a02,315,1890000,18900.0,315.0,A,1,1890000,1896000
a02,316,1896000,18960.0,316.0,A,1,1896000,1902000
a02,317,1902000,19020.0,317.0,A,1,1902000,1908000
a02,318,1908000,19080.0,318.0,A,1,1908000,1914000
a02,319,1914000,19140.0,319.0,A,1,1914000,1920000
a02,320,1920000,19200.0,320.0,A,1,1920000,1926000
a02,321,1926000,19260.0,321.0,A,1,1926000,1932000
a02,322,1932000,19320.0,322.0,A,1,1932000,1938000
a02,323,1938000,19380.0,323.0,A,1,1938000,1944000
a02,324,1944000,19440.0,324.0,A,1,1944000,1950000
a02,325,1950000,19500.0,325.0,A,1,1950000,1956000
a02,326,1956000,19560.0,326.0,N,0,1956000,1962000
a02,327,1962000,19620.0,327.0,N,0,1962000,1968000
a02,328,1968000,19680.0,328.0,N,0,1968000,1974000
a02,329,1974000,19740.0,329.0,A,1,1974000,1980000
a02,330,1980000,19800.0,330.0,A,1,1980000,1986000
a02,331,1986000,19860.0,331.0,A,1,1986000,1992000
a02,332,1992000,19920.0,332.0,A,1,1992000,1998000
a02,333,1998000,19980.0,333.0,A,1,1998000,2004000
a02,334,2004000,20040.0,334.0,A,1,2004000,2010000
a02,335,2010000,20100.0,335.0,A,1,2010000,2016000
a02,336,2016000,20160.0,336.0,A,1,2016000,2022000
a02,337,2022000,20220.0,337.0,A,1,2022000,2028000
a02,338,2028000,20280.0,338.0,A,1,2028000,2034000
a02,339,2034000,20340.0,339.0,A,1,2034000,2040000
a02,340,2040000,20400.0,340.0,A,1,2040000,2046000
a02,341,2046000,20460.0,341.0,A,1,2046000,2052000
a02,342,2052000,20520.0,342.0,A,1,2052000,2058000
a02,343,2058000,20580.0,343.0,A,1,2058000,2064000
a02,344,2064000,20640.0,344.0,A,1,2064000,2070000
a02,345,2070000,20700.0,345.0,A,1,2070000,2076000
a02,346,2076000,20760.0,346.0,A,1,2076000,2082000
a02,347,2082000,20820.0,347.0,A,1,2082000,2088000
a02,348,2088000,20880.0,348.0,A,1,2088000,2094000
a02,349,2094000,20940.0,349.0,A,1,2094000,2100000
a02,350,2100000,21000.0,350.0,A,1,2100000,2106000
a02,351,2106000,21060.0,351.0,A,1,2106000,2112000
a02,352,2112000,21120.0,352.0,A,1,2112000,2118000
a02,353,2118000,21180.0,353.0,A,1,2118000,2124000
a02,354,2124000,21240.0,354.0,A,1,2124000,2130000
a02,355,2130000,21300.0,355.0,A,1,2130000,2136000
a02,356,2136000,21360.0,356.0,A,1,2136000,2142000
a02,357,2142000,21420.0,357.0,A,1,2142000,2148000
a02,358,2148000,21480.0,358.0,A,1,2148000,2154000
a02,359,2154000,21540.0,359.0,A,1,2154000,2160000
a02,360,2160000,21600.0,360.0,A,1,2160000,2166000
a02,361,2166000,21660.0,361.0,A,1,2166000,2172000
a02,362,2172000,21720.0,362.0,A,1,2172000,2178000
a02,363,2178000,21780.0,363.0,A,1,2178000,2184000
a02,364,2184000,21840.0,364.0,A,1,2184000,2190000
a02,365,2190000,21900.0,365.0,A,1,2190000,2196000
a02,366,2196000,21960.0,366.0,A,1,2196000,2202000
a02,367,2202000,22020.0,367.0,A,1,2202000,2208000
a02,368,2208000,22080.0,368.0,A,1,2208000,2214000
a02,369,2214000,22140.0,369.0,A,1,2214000,2220000
a02,370,2220000,22200.0,370.0,A,1,2220000,2226000
a02,371,2226000,22260.0,371.0,A,1,2226000,2232000
a02,372,2232000,22320.0,372.0,A,1,2232000,2238000
a02,373,2238000,22380.0,373.0,A,1,2238000,2244000
a02,374,2244000,22440.0,374.0,A,1,2244000,2250000
a02,375,2250000,22500.0,375.0,A,1,2250000,2256000
a02,376,2256000,22560.0,376.0,A,1,2256000,2262000
a02,377,2262000,22620.0,377.0,A,1,2262000,2268000
a02,378,2268000,22680.0,378.0,A,1,2268000,2274000
a02,379,2274000,22740.0,379.0,A,1,2274000,2280000
a02,380,2280000,22800.0,380.0,A,1,2280000,2286000
a02,381,2286000,22860.0,381.0,A,1,2286000,2292000
a02,382,2292000,22920.0,382.0,A,1,2292000,2298000
a02,383,2298000,22980.0,383.0,A,1,2298000,2304000
a02,384,2304000,23040.0,384.0,A,1,2304000,2310000
a02,385,2310000,23100.0,385.0,A,1,2310000,2316000
a02,386,2316000,23160.0,386.0,A,1,2316000,2322000
a02,387,2322000,23220.0,387.0,A,1,2322000,2328000
a02,388,2328000,23280.0,388.0,A,1,2328000,2334000
a02,389,2334000,23340.0,389.0,N,0,2334000,2340000
a02,390,2340000,23400.0,390.0,N,0,2340000,2346000
a02,391,2346000,23460.0,391.0,N,0,2346000,2352000
a02,392,2352000,23520.0,392.0,A,1,2352000,2358000
a02,393,2358000,23580.0,393.0,A,1,2358000,2364000
a02,394,2364000,23640.0,394.0,A,1,2364000,2370000
a02,395,2370000,23700.0,395.0,A,1,2370000,2376000
a02,396,2376000,23760.0,396.0,A,1,2376000,2382000
a02,397,2382000,23820.0,397.0,A,1,2382000,2388000
a02,398,2388000,23880.0,398.0,A,1,2388000,2394000
a02,399,2394000,23940.0,399.0,A,1,2394000,2400000
a02,400,2400000,24000.0,400.0,A,1,2400000,2406000
a02,401,2406000,24060.0,401.0,A,1,2406000,2412000
a02,402,2412000,24120.0,402.0,A,1,2412000,2418000
a02,403,2418000,24180.0,403.0,A,1,2418000,2424000
a02,404,2424000,24240.0,404.0,A,1,2424000,2430000
a02,405,2430000,24300.0,405.0,A,1,2430000,2436000
a02,406,2436000,24360.0,406.0,A,1,2436000,2442000
a02,407,2442000,24420.0,407.0,A,1,2442000,2448000
a02,408,2448000,24480.0,408.0,A,1,2448000,2454000
a02,409,2454000,24540.0,409.0,A,1,2454000,2460000
a02,410,2460000,24600.0,410.0,A,1,2460000,2466000
a02,411,2466000,24660.0,411.0,A,1,2466000,2472000
a02,412,2472000,24720.0,412.0,A,1,2472000,2478000
a02,413,2478000,24780.0,413.0,A,1,2478000,2484000
a02,414,2484000,24840.0,414.0,A,1,2484000,2490000
a02,415,2490000,24900.0,415.0,A,1,2490000,2496000
a02,416,2496000,24960.0,416.0,A,1,2496000,2502000
a02,417,2502000,25020.0,417.0,A,1,2502000,2508000
a02,418,2508000,25080.0,418.0,A,1,2508000,2514000
a02,419,2514000,25140.0,419.0,A,1,2514000,2520000
a02,420,2520000,25200.0,420.0,A,1,2520000,2526000
a02,421,2526000,25260.0,421.0,A,1,2526000,2532000
a02,422,2532000,25320.0,422.0,A,1,2532000,2538000
a02,423,2538000,25380.0,423.0,A,1,2538000,2544000
a02,424,2544000,25440.0,424.0,A,1,2544000,2550000
a02,425,2550000,25500.0,425.0,A,1,2550000,2556000
a02,426,2556000,25560.0,426.0,A,1,2556000,2562000
a02,427,2562000,25620.0,427.0,A,1,2562000,2568000
a02,428,2568000,25680.0,428.0,A,1,2568000,2574000
a02,429,2574000,25740.0,429.0,A,1,2574000,2580000
a02,430,2580000,25800.0,430.0,A,1,2580000,2586000
a02,431,2586000,25860.0,431.0,A,1,2586000,2592000
a02,432,2592000,25920.0,432.0,N,0,2592000,2598000
a02,433,2598000,25980.0,433.0,N,0,2598000,2604000
a02,434,2604000,26040.0,434.0,N,0,2604000,2610000
a02,435,2610000,26100.0,435.0,N,0,2610000,2616000
a02,436,2616000,26160.0,436.0,A,1,2616000,2622000
a02,437,2622000,26220.0,437.0,A,1,2622000,2628000
a02,438,2628000,26280.0,438.0,A,1,2628000,2634000
a02,439,2634000,26340.0,439.0,A,1,2634000,2640000
a02,440,2640000,26400.0,440.0,A,1,2640000,2646000
a02,441,2646000,26460.0,441.0,A,1,2646000,2652000
a02,442,2652000,26520.0,442.0,A,1,2652000,2658000
a02,443,2658000,26580.0,443.0,A,1,2658000,2664000
a02,444,2664000,26640.0,444.0,A,1,2664000,2670000
a02,445,2670000,26700.0,445.0,A,1,2670000,2676000
a02,446,2676000,26760.0,446.0,A,1,2676000,2682000
